Sale No.,Sale Date,Area Block,Lease No.,Region,Bid Order,Total Bid,MROV,Sortname,% Share,Net Bid,Block Max WD (ft),Status,Primary Term,Bid System Code,Royalty Rate,Init. Acres
241,3/23/2016,WR595,G35902,C,1,609009,7800000,"LLOG EXPLORATION OFFSHORE LLC",70,426306.3,9893,REJECT,10,R23,18.75,5760
241,3/23/2016,WR595,G35902,C,1,609009,7800000,"HOUSTON ENERGY LP",5,30450.45,9893,REJECT,10,R23,18.75,5760
241,3/23/2016,WR620,G35903,C,1,650000,576000,"ANADARKO PETROLEUM CORPORATION",100,650000,7203,PRIMRY,10,R23,18.75,5760
241,3/23/2016,WR621,G35904,C,1,925000,1900000,"ANADARKO PETROLEUM CORPORATION",100,925000,6997,PRIMRY,10,R23,18.75,5760
241,3/23/2016,GB603,G35850,C,1,697324,576000,"TOTAL E&P USA INC",40,278929.6,3750,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GB629,G35851,C,1,621681,576000,"BP EXPLORATION & PRODUCTION INC",100,621681,3126,RELINQ,7,R22,18.75,5760
241,3/23/2016,GB649,G35852,C,1,610624,576000,"SHELL OFFSHORE INC.",100,610624,4146,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GB736,G35853,C,1,710624,576000,"SHELL OFFSHORE INC.",100,710624,4428,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GB822,G35854,C,1,1398324,576000,"COBALT INTERNATIONAL ENERGY LP",51,713145.24,4350,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GB822,G35854,C,1,1398324,576000,"TOTAL E&P USA INC",49,685178.76,4350,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GB824,G35855,C,1,710624,576000,"SHELL OFFSHORE INC.",100,710624,4471,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC069,G35856,C,1,2765270,2500000,"HESS CORPORATION",100,2765270,2264,PRIMRY,5,R21,18.75,5760
241,3/23/2016,GC070,G35857,C,1,1565270,576000,"HESS CORPORATION",100,1565270,2280,PRIMRY,5,R21,18.75,5760
241,3/23/2016,GC079,G35858,C,1,621681,576000,"BP EXPLORATION & PRODUCTION INC",100,621681,2329,PRIMRY,5,R21,18.75,5760
241,3/23/2016,GC154,G35859,C,1,1150150,576000,"RED WILLOW OFFSHORE LLC",25,287537.5,2172,PRIMRY,5,R21,18.75,5760
241,3/23/2016,GC154,G35859,C,1,1150150,576000,"LLOG EXPLORATION OFFSHORE LLC",70,805105,2172,PRIMRY,5,R21,18.75,5760
241,3/23/2016,GC154,G35859,C,1,1150150,576000,"HOUSTON ENERGY LP",5,57507.5,2172,PRIMRY,5,R21,18.75,5760
241,3/23/2016,GC169,G35860,C,1,921681,576000,"BP EXPLORATION & PRODUCTION INC",100,921681,3126,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC170,G35861,C,1,721681,576000,"BP EXPLORATION & PRODUCTION INC",100,721681,3146,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC345,G35862,C,1,624624,740000,"RED WILLOW OFFSHORE LLC",25,156156,3930,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC345,G35862,C,1,624624,740000,"LLOG EXPLORATION OFFSHORE LLC",35,218618.4,3930,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC345,G35862,C,1,624624,740000,"HOUSTON ENERGY LP",5,31231.2,3930,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC345,G35862,C,1,624624,740000,"RIDGEWOOD ENERGY CORPORATION",35,218618.4,3930,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC388,G35863,C,1,2425126,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,2425126,3579,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC389,G35864,C,1,1560560,2100000,"RED WILLOW OFFSHORE LLC",25,390140,3740,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC389,G35864,C,1,1560560,2100000,"LLOG EXPLORATION OFFSHORE LLC",35,546196,3740,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC389,G35864,C,1,1560560,2100000,"HOUSTON ENERGY LP",5,78028,3740,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC389,G35864,C,1,1560560,2100000,"RIDGEWOOD ENERGY CORPORATION",35,546196,3740,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC390,G35865,C,1,1560560,576000,"RED WILLOW OFFSHORE LLC",25,390140,3750,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC390,G35865,C,1,1560560,576000,"LLOG EXPLORATION OFFSHORE LLC",35,546196,3750,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC390,G35865,C,1,1560560,576000,"HOUSTON ENERGY LP",5,78028,3750,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC390,G35865,C,1,1560560,576000,"RIDGEWOOD ENERGY CORPORATION",35,546196,3750,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC431,G35866,C,1,2125126,1100000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,2125126,3943,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC433,G35867,C,1,1560560,770000,"RED WILLOW OFFSHORE LLC",25,390140,3815,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC433,G35867,C,1,1560560,770000,"LLOG EXPLORATION OFFSHORE LLC",35,546196,3815,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC433,G35867,C,1,1560560,770000,"HOUSTON ENERGY LP",5,78028,3815,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC433,G35867,C,1,1560560,770000,"RIDGEWOOD ENERGY CORPORATION",35,546196,3815,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC434,G35868,C,1,624624,576000,"RED WILLOW OFFSHORE LLC",25,156156,3799,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC434,G35868,C,1,624624,576000,"LLOG EXPLORATION OFFSHORE LLC",35,218618.4,3799,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC434,G35868,C,1,624624,576000,"HOUSTON ENERGY LP",5,31231.2,3799,PRIMRY,7,R22,18.75,5760
241,3/23/2016,GC434,G35868,C,1,624624,576000,"RIDGEWOOD ENERGY CORPORATION",35,218618.4,3799,PRIMRY,7,R22,18.75,5760
246,8/19/2015,KC718,G35775,W,1,674888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,674888,7187,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC034,G35749,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,6272,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC035,G35750,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,6859,PRIMRY,7,R22,18.75,5760
246,8/19/2015,AC078,G35751,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,7216,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC079,G35752,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,7318,PRIMRY,7,R22,18.75,5760
246,8/19/2015,AC082,G35753,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,6436,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC083,G35754,W,1,608888,,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,4389,PRIMRY,7,R22,18.75,5760
246,8/19/2015,AC125,G35755,W,1,608888,,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5839,PRIMRY,7,R22,18.75,5760
246,8/19/2015,AC126,G35756,W,1,608888,,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5498,PRIMRY,7,R22,18.75,5760
246,8/19/2015,AC235,G35757,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5212,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC282,G35758,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5593,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC326,G35759,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5767,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC328,G35760,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5767,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC369,G35761,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5554,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC370,G35762,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5783,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC464,G35763,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5239,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC507,G35764,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5642,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC508,G35765,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5645,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC550,G35766,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5793,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC551,G35767,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5786,PRIMRY,10,R23,18.75,5760
246,8/19/2015,AC763,G35768,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,5140,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC806,G35769,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,6318,RELINQ,10,R23,18.75,5760
246,8/19/2015,AC807,G35770,W,1,608888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,608888,7417,RELINQ,10,R23,18.75,5760
246,8/19/2015,KC139,G35771,W,1,878552,576000,"BP EXPLORATION & PRODUCTION INC",100,878552,4953,RELINQ,7,R22,18.75,5760
246,8/19/2015,KC673,G35772,W,1,774888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,774888,8446,RELINQ,10,R23,18.75,5760
246,8/19/2015,KC674,G35773,W,1,749888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,749888,6629,RELINQ,10,R23,18.75,5760
246,8/19/2015,KC717,G35774,W,1,699888,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,699888,8774,RELINQ,10,R23,18.75,5760
246,8/19/2015,EB685,G35745,W,1,2802003,1200000,"ECOPETROL AMERICA INC",100,2802003,3772,RELINQ,7,R22,18.75,5760
246,8/19/2015,GB494,G35746,W,1,800055,,"ECOPETROL AMERICA INC",50,400027.5,2175,RELINQ,5,R21,18.75,5760
246,8/19/2015,GB494,G35746,W,1,800055,,"ANADARKO US OFFSHORE CORPORATION",50,400027.5,2175,RELINQ,5,R21,18.75,5760
246,8/19/2015,GB495,G35747,W,1,800055,,"ECOPETROL AMERICA INC",50,400027.5,2146,RELINQ,5,R21,18.75,5760
246,8/19/2015,GB495,G35747,W,1,800055,,"ANADARKO US OFFSHORE CORPORATION",50,400027.5,2146,RELINQ,5,R21,18.75,5760
246,8/19/2015,GB539,G35748,W,1,800056,,"ECOPETROL AMERICA INC",50,400028,2313,RELINQ,5,R21,18.75,5760
246,8/19/2015,GB539,G35748,W,1,800056,,"ANADARKO US OFFSHORE CORPORATION",50,400028,2313,RELINQ,5,R21,18.75,5760
247,3/22/2017,MC802,G35985,C,1,750719,576000,"SHELL OFFSHORE INC.",100,750719,3615,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC845,G35986,C,1,5056719,576000,"SHELL OFFSHORE INC.",100,5056719,3697,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC867,G35987,C,1,576915,576000,"BP EXPLORATION & PRODUCTION INC",100,576915,6616,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC881,G35988,C,1,650522,576000,"WALTER OIL & GAS CORPORATION",100,650522,2241,RELINQ,5,R21,18.75,5760
247,3/22/2017,MC882,G35989,C,1,1450522,576000,"WALTER OIL & GAS CORPORATION",100,1450522,2480,RELINQ,5,R21,18.75,5760
247,3/22/2017,MC944,G35990,C,1,3056719,970000,"SHELL OFFSHORE INC.",100,3056719,4747,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC945,G35991,C,1,655555,576000,"RIDGEWOOD ENERGY CORPORATION",100,655555,5016,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC972,G35992,C,1,757757,576000,"HOUSTON ENERGY LP",100,757757,2841,PRIMRY,7,R22,18.75,5760
247,3/22/2017,DC662,G35993,C,1,750025,576000,"EXXON MOBIL CORPORATION",100,750025,8040,PRIMRY,10,R23,18.75,5760
247,3/22/2017,GB217,G35994,C,1,605707,576000,"HESS CORPORATION",100,605707,1591,PRIMRY,5,R21,18.75,5760
247,3/22/2017,GB261,G35995,C,1,605707,576000,"HESS CORPORATION",100,605707,1595,PRIMRY,5,R21,18.75,5760
247,3/22/2017,GB611,G35996,C,1,705025,576000,"EXXON MOBIL CORPORATION",100,705025,4281,RELINQ,7,R22,18.75,5760
247,3/22/2017,GB612,G35997,C,1,610025,576000,"EXXON MOBIL CORPORATION",100,610025,4032,RELINQ,7,R22,18.75,5760
247,3/22/2017,GB655,G35998,C,1,705025,576000,"EXXON MOBIL CORPORATION",100,705025,4245,RELINQ,7,R22,18.75,5760
247,3/22/2017,GB656,G35999,C,1,705025,576000,"EXXON MOBIL CORPORATION",100,705025,4379,RELINQ,7,R22,18.75,5760
247,3/22/2017,GB684,G36000,C,1,705025,576000,"EXXON MOBIL CORPORATION",100,705025,3799,RELINQ,7,R22,18.75,5760
247,3/22/2017,GB700,G36001,C,1,900719,576000,"SHELL OFFSHORE INC.",100,900719,4327,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB701,G36002,C,1,900719,576000,"SHELL OFFSHORE INC.",100,900719,4691,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB728,G36003,C,1,705025,576000,"EXXON MOBIL CORPORATION",100,705025,4406,RELINQ,7,R22,18.75,5760
247,3/22/2017,GB729,G36004,C,1,900719,576000,"SHELL OFFSHORE INC.",100,900719,4097,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB772,G36005,C,1,591730,576000,"CHEVRON USA INC",100,591730,4724,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB773,G36006,C,1,900719,576000,"SHELL OFFSHORE INC.",100,900719,4002,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB780,G36007,C,1,750719,576000,"SHELL OFFSHORE INC.",100,750719,4520,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB821,G36008,C,1,750227,576000,"TOTAL E&P USA INC",100,750227,4848,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB827,G36009,C,1,704123,576000,"COBALT INTERNATIONAL ENERGY LP",100,704123,4907,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB828,G36010,C,1,704123,576000,"COBALT INTERNATIONAL ENERGY LP",100,704123,4842,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB873,G36011,C,1,704123,576000,"COBALT INTERNATIONAL ENERGY LP",100,704123,5039,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB912,G36012,C,1,900227,576000,"TOTAL E&P USA INC",100,900227,5019,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB917,G36013,C,1,704123,576000,"COBALT INTERNATIONAL ENERGY LP",100,704123,5747,PRIMRY,10,R23,18.75,5760
247,3/22/2017,GB919,G36014,C,1,968976,580000,"STATOIL GULF OF MEXICO LLC",100,968976,4947,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GB1006,G36016,C,1,12600227,3600000,"TOTAL E&P USA INC",100,12600227,6938,PRIMRY,10,R23,18.75,5760
247,3/22/2017,GC028,G36017,C,1,3769784,970000,"HESS CORPORATION",100,3769784,1729,PRIMRY,5,R21,18.75,5760
247,3/22/2017,GC072,G36018,C,1,6833767,3500000,"HESS CORPORATION",100,6833767,2073,PRIMRY,5,R21,18.75,5760
247,3/22/2017,GC116,G36019,C,1,802787,720000,"HESS CORPORATION",100,802787,2546,PRIMRY,5,R21,18.75,5760
247,3/22/2017,GC124,G36020,C,1,676915,9800000,"BP EXPLORATION & PRODUCTION INC",100,676915,2766,REJECT,7,R22,18.75,5760
247,3/22/2017,GC198,G36021,C,1,600000,576000,"FIELDWOOD ENERGY OFFSHORE LLC",100,600000,3002,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC204,G36022,C,1,590025,576000,"EXXON MOBIL CORPORATION",100,590025,3277,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC242,G36023,C,1,650888,576000,"LLOG BLUEWATER HOLDINGS LLC",47.5,309171.8,3510,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC242,G36023,C,1,650888,576000,"HOUSTON ENERGY LP",5,32544.4,3510,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC242,G36023,C,1,650888,576000,"RIDGEWOOD ENERGY CORPORATION",47.5,309171.8,3510,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC249,G36024,C,1,590025,576000,"EXXON MOBIL CORPORATION",100,590025,2969,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC250,G36025,C,1,5275025,576000,"EXXON MOBIL CORPORATION",100,5275025,3139,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC251,G36026,C,1,2175025,576000,"EXXON MOBIL CORPORATION",100,2175025,3189,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC260,G36027,C,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,3868,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC283,G36028,C,1,2150025,576000,"EXXON MOBIL CORPORATION",100,2150025,2798,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC287,G36029,C,1,18327777,3600000,"HESS CORPORATION",100,18327777,3198,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC304,G36030,C,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,3966,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC319,G36031,C,1,2150025,576000,"EXXON MOBIL CORPORATION",100,2150025,3431,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC340,G36032,C,1,775025,576000,"EXXON MOBIL CORPORATION",100,775025,3569,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC341,G36033,C,1,775025,576000,"EXXON MOBIL CORPORATION",100,775025,3605,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC367,G36034,C,1,585150,576000,"TALOS ENERGY OFFSHORE LLC",100,585150,3671,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC379,G36035,C,1,603000,576000,"ENVEN ENERGY VENTURES LLC",100,603000,3920,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC384,G36036,C,1,775025,7700000,"EXXON MOBIL CORPORATION",100,775025,3681,REJECT,7,R22,18.75,5760
247,3/22/2017,GC401,G36037,C,1,590025,576000,"EXXON MOBIL CORPORATION",100,590025,2743,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC416,G36038,C,1,585150,576000,"TALOS ENERGY OFFSHORE LLC",100,585150,4222,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC429,G36039,C,1,625260,2100000,"ANADARKO US OFFSHORE LLC",100,625260,3838,REJECT,7,R22,18.75,5760
247,3/22/2017,GC445,G36040,C,1,590025,576000,"EXXON MOBIL CORPORATION",100,590025,3648,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC473,G36041,C,1,1001260,7900000,"ANADARKO US OFFSHORE LLC",100,1001260,3956,REJECT,7,R22,18.75,5760
247,3/22/2017,GC474,G36042,C,1,625260,576000,"ANADARKO US OFFSHORE LLC",100,625260,4205,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC486,G36043,C,1,590025,576000,"EXXON MOBIL CORPORATION",100,590025,3894,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC505,G36044,C,1,711115,576000,"CHEVRON USA INC",100,711115,4324,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC517,G36045,C,1,625260,576000,"ANADARKO US OFFSHORE LLC",100,625260,4114,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC566,G36046,C,1,625260,576000,"ANADARKO US OFFSHORE LLC",100,625260,4406,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC598,G36047,C,1,3038291,576000,"CHEVRON USA INC",100,3038291,4228,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC605,G36048,C,1,625260,576000,"ANADARKO US OFFSHORE LLC",100,625260,4330,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC618,G36049,C,1,940823,576000,"HESS CORPORATION",100,940823,3782,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC636,G36050,C,1,650719,576000,"SHELL OFFSHORE INC.",100,650719,5393,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC040,G35961,C,1,3630260,8700000,"ANADARKO US OFFSHORE LLC",100,3630260,5203,REJECT,7,R22,18.75,5760
247,3/22/2017,MC041,G35962,C,1,5134285,950000,"ANADARKO US OFFSHORE LLC",100,5134285,5419,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC118,G35963,C,1,2560730,2100000,"CHEVRON USA INC",100,2560730,3280,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC128,G35964,C,1,625260,576000,"ANADARKO US OFFSHORE LLC",100,625260,6190,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC248,G35965,C,1,763367,576000,"CHEVRON USA INC",100,763367,4212,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC366,G35966,C,1,361965,430000,"APACHE SHELF EXPLORATION LLC",100,361965,939,RELINQ,5,RS21,18.75,5760
247,3/22/2017,MC388,G35967,C,1,4056719,5600000,"SHELL OFFSHORE INC.",100,4056719,6823,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC411,G35968,C,1,591730,576000,"CHEVRON USA INC",100,591730,1381,PRIMRY,5,R21,18.75,5760
247,3/22/2017,MC412,G35969,C,1,591730,576000,"CHEVRON USA INC",100,591730,1759,PRIMRY,5,R21,18.75,5760
247,3/22/2017,MC421,G35970,C,1,605707,576000,"HESS CORPORATION",100,605707,4451,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC434,G35971,C,1,2560730,576000,"CHEVRON USA INC",100,2560730,7148,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC464,G35972,C,1,2620787,576000,"HESS CORPORATION",100,2620787,4235,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC465,G35973,C,1,3722737,576000,"HESS CORPORATION",100,3722737,4455,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC479,G35974,C,1,650719,1700000,"SHELL OFFSHORE INC.",100,650719,7279,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC508,G35975,C,1,1372908,576000,"CHEVRON USA INC",100,1372908,4274,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC573,G35976,C,1,356125,530000,"APACHE SHELF EXPLORATION LLC",100,356125,702,RELINQ,5,RS21,18.75,4734.85
247,3/22/2017,MC587,G35977,C,1,1640115,576000,"CHEVRON USA INC",100,1640115,2572,PRIMRY,5,R21,18.75,5760
247,3/22/2017,MC588,G35978,C,1,1640115,576000,"CHEVRON USA INC",100,1640115,2687,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC589,G35979,C,1,875555,576000,"LLOG EXPLORATION OFFSHORE LLC",100,875555,2897,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC637,G35980,C,1,585250,576000,"TALOS ENERGY OFFSHORE LLC",100,585250,4310,PRIMRY,7,R22,18.75,5760
247,3/22/2017,MC653,G35981,C,1,1556719,576000,"SHELL OFFSHORE INC.",100,1556719,7121,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC654,G35982,C,1,750719,576000,"SHELL OFFSHORE INC.",100,750719,7213,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC655,G35983,C,1,650719,576000,"SHELL OFFSHORE INC.",100,650719,7354,PRIMRY,10,R23,18.75,5760
247,3/22/2017,MC795,G35984,C,1,757800,576000,"CL&F OFFSHORE LLC",9,68202,1949,PRIMRY,5,R21,18.75,5760
247,3/22/2017,MC795,G35984,C,1,757800,576000,"RED WILLOW OFFSHORE LLC",9,68202,1949,PRIMRY,5,R21,18.75,5760
247,3/22/2017,MC795,G35984,C,1,757800,576000,"LLOG EXPLORATION OFFSHORE LLC",31.5,238707,1949,PRIMRY,5,R21,18.75,5760
247,3/22/2017,MC795,G35984,C,1,757800,576000,"RIDGEWOOD ENERGY CORPORATION",50.5,382689,1949,PRIMRY,5,R21,18.75,5760
247,3/22/2017,WR487,G36086,C,1,591976,576000,"STATOIL GULF OF MEXICO LLC",100,591976,7403,PRIMRY,10,R23,18.75,5760
247,3/22/2017,WR594,G36087,C,1,2156719,576000,"SHELL OFFSHORE INC.",100,2156719,9808,RELINQ,10,R23,18.75,5760
247,3/22/2017,WR595,G36088,C,1,4556719,3400000,"SHELL OFFSHORE INC.",100,4556719,9893,RELINQ,10,R23,18.75,5760
247,3/22/2017,WR617,G36089,C,1,613976,576000,"STATOIL GULF OF MEXICO LLC",100,613976,7472,PRIMRY,10,R23,18.75,5760
247,3/22/2017,WR661,G36090,C,1,669976,576000,"STATOIL GULF OF MEXICO LLC",100,669976,7184,PRIMRY,10,R23,18.75,5760
247,3/22/2017,WR881,G36091,C,1,726250,3100000,"ANADARKO US OFFSHORE LLC",100,726250,7840,REJECT,10,R23,18.75,5760
247,3/22/2017,WR925,G36092,C,1,895260,5800000,"ANADARKO US OFFSHORE LLC",100,895260,8699,REJECT,10,R23,18.75,5760
247,3/22/2017,GC642,G36051,C,1,11307829,576000,"CHEVRON USA INC",100,11307829,4110,RELINQ,7,R22,18.75,5760
247,3/22/2017,GC713,G36052,C,1,763367,576000,"CHEVRON USA INC",100,763367,4671,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC722,G36053,C,1,2555555,576000,"RED WILLOW OFFSHORE LLC",25,638888.75,4842,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC722,G36053,C,1,2555555,576000,"HOUSTON ENERGY LP",5,127777.75,4842,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC722,G36053,C,1,2555555,576000,"RIDGEWOOD ENERGY CORPORATION",70,1788888.5,4842,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC738,G36054,C,1,621915,576000,"BP EXPLORATION & PRODUCTION INC",71.68,445788.672,4556,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC738,G36054,C,1,621915,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",28.32,176126.328,4556,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC755,G36055,C,1,763367,576000,"CHEVRON USA INC",100,763367,5534,PRIMRY,10,R23,18.75,5760
247,3/22/2017,GC870,G36056,C,1,599915,576000,"BP EXPLORATION & PRODUCTION INC",71.68,430019.072,7315,PRIMRY,10,R23,18.75,5760
247,3/22/2017,GC870,G36056,C,1,599915,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",28.32,169895.928,7315,PRIMRY,10,R23,18.75,5760
247,3/22/2017,GC926,G36057,C,1,663552,576000,"VENARI OFFSHORE LLC",50,331776,5170,PRIMRY,7,R22,18.75,5760
247,3/22/2017,GC926,G36057,C,1,663552,576000,"ANADARKO US OFFSHORE LLC",50,331776,5170,PRIMRY,7,R22,18.75,5760
